FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
92_433	92_433	0.02692913	0.2330684	0.0101772	-0.02942009	-0.009512807	-0.01003502	0.01711915	0.0379197	-0.007738491	-0.006449861
93_93_Leiden	93_93_Leiden	0.02697071	0.2286584	0.005736307	-0.02723259	-0.01320083	-0.01538092	0.01836005	0.03292124	-0.006422624	-0.008666527
93_817	93_817	0.02467502	0.2301418	0.01215029	-0.02461335	-0.01317142	-0.01289135	0.02311041	0.03354435	-0.007438274	-0.006057457
94_94_Leiden	94_94_Leiden	0.02677507	0.2311055	0.002828293	-0.02771464	-0.006147762	-0.01298828	0.01834827	0.03460274	-0.01162519	-0.003840192
94_625	94_625	0.02218365	0.2351223	0.008442631	-0.02886374	-0.007880096	-0.01098056	0.02102861	0.0346198	-0.008358156	-0.01447755
95_49	95_49	0.03132264	0.2320227	0.01007521	-0.02534661	-0.01168066	-0.01418762	0.02553423	0.03918472	-0.007555395	-0.01080324
95_95_Leiden	95_95_Leiden	0.02528987	0.2305494	0.005258439	-0.02640332	-0.009526302	-0.01376213	0.02048496	0.0334368	-0.007033979	-0.008179331
96_96_Leiden	96_96_Leiden	0.02646289	0.2277067	0.006253239	-0.02708267	-0.01257617	-0.01337024	0.01926445	0.03522555	-0.004255763	-0.007988802
96_337	96_337	0.02536673	0.2324056	0.008281792	-0.02632894	-0.006550955	-0.0128283	0.02047993	0.03308481	-0.008867943	-0.01341023
97_97_Leiden	97_97_Leiden	0.02498284	0.2305342	0.004561173	-0.02380695	-0.0161535	-0.01097573	0.02086101	0.03297516	-0.01158132	-0.006002298
97_145	97_145	0.02298552	0.2279965	0.005934449	-0.02710356	-0.01169651	-0.01478369	0.01807919	0.03092843	-0.00994099	-0.01461621
98_98_Leiden	98_98_Leiden	0.02469974	0.2298091	0.01296642	-0.02775962	-0.007596733	-0.009735855	0.01916625	0.03477463	-0.00766024	-0.01264826
98_241	98_241	0.02675772	0.2264438	0.01236144	-0.02552317	-0.01001603	-0.009513593	0.02119419	0.03304565	-0.00389826	-0.01041793
99_99_Leiden	99_99_Leiden	0.02747566	0.2261889	0.00654187	-0.02789178	-0.01361261	-0.01365209	0.02084535	0.03567375	-0.006766092	-0.01515071
99_215287890	99_215287890	0.0266064	0.2295427	0.008623687	-0.030968	-0.01207349	-0.01245252	0.02199185	0.02841227	-0.006955533	-0.005477244
100_100_Leiden	100_100_Leiden	0.02672359	0.2251916	0.004933059	-0.02474166	-0.008393632	-0.008609199	0.01973315	0.03137683	-0.0009385129	-0.009455926
100_215285060	100_215285060	0.03153245	0.23331	0.007620084	-0.03152833	-0.009028682	-0.01630527	0.02377949	0.02969462	-0.009419471	-0.009506293
101_101_Leiden	101_101_Leiden	0.02849395	0.2270298	0.01161598	-0.02321248	-0.006618439	-0.01006167	0.01692139	0.03492093	-0.007051886	-0.007070318
101_215292530	101_215292530	0.0294025	0.232802	0.005943832	-0.02655335	-0.007038541	-0.0118654	0.02479217	0.03035659	-0.01377789	-0.01391849
102_102_Leiden	102_102_Leiden	0.02615343	0.2268825	0.003889733	-0.02815976	-0.00759819	-0.009617244	0.02344729	0.03766041	-0.005802767	-0.008705125
102_215286340	102_215286340	0.02980061	0.2327144	0.01259078	-0.0266213	-0.01155284	-0.0126323	0.01866982	0.03309314	-0.007109422	-0.007704681
103_103_Leiden	103_103_Leiden	0.02533727	0.2307681	0.01175657	-0.03042435	-0.01112761	-0.01515795	0.0220061	0.03151984	-0.01280384	-0.007692873
103_215292830	103_215292830	0.02317121	0.2346286	0.01056383	-0.02744994	-0.00871654	-0.01349856	0.02079064	0.0301218	0.0001932388	-0.01173419
104_104_Leiden	104_104_Leiden	0.02413875	0.2278919	0.002462063	-0.0263767	-0.01554104	-0.0126362	0.02167915	0.03217995	-0.00892658	-0.008733497
104_215298190	104_215298190	0.02404881	0.2346297	0.00735226	-0.02987235	-0.01059798	-0.01481153	0.01552235	0.03594112	-0.01016487	-0.01660999
105_105_Leiden	105_105_Leiden	0.02685751	0.2295782	0.006090958	-0.02725713	-0.00726593	-0.01004716	0.01998126	0.03451428	-0.006274681	-0.009696186
105_215294070	105_215294070	0.02733945	0.2287952	0.009204292	-0.02714976	-0.006249224	-0.01053655	0.02459175	0.03136842	-0.007094345	-0.00602716
106_106_Leiden	106_106_Leiden	0.02725308	0.2242233	0.006603007	-0.02641139	-0.01077313	-0.009750509	0.01982327	0.03281888	-0.006401232	-0.01143622
106_1150147719	106_1150147719	0.02509609	0.2312577	0.01096641	-0.02782391	-0.0113708	-0.01166788	0.02325063	0.03612049	-0.006471632	-0.007754305
107_107_Leiden	107_107_Leiden	0.02759926	0.2321169	0.009711242	-0.02892535	-0.01109323	-0.006735287	0.01976698	0.03575376	-0.007075111	-0.008120964
107_1085428817	107_1085428817	0.02307295	0.2257284	0.0104949	-0.02533164	-0.00754186	-0.01172224	0.02045168	0.03274055	-0.01022724	-0.008723593
108_108_Leiden	108_108_Leiden	0.02656408	0.2324315	0.002198767	-0.03071436	-0.01345502	-0.009436702	0.02069206	0.03327869	-0.007148465	-0.01102577
108_1150145456	108_1150145456	0.02393623	0.2296168	0.002535588	-0.03330694	-0.01163292	-0.01190943	0.01733929	0.03279255	-0.003628241	-0.004147885
109_109_Leiden	109_109_Leiden	0.02478093	0.2269891	0.005287242	-0.02794	-0.006798656	-0.009960591	0.02153728	0.03166995	-0.009071675	-0.007783422
109_1109609420	109_1109609420	0.02591415	0.2331911	0.01085951	-0.02434398	-0.01090578	-0.008601864	0.01967297	0.03461726	-0.01272087	-0.01133531
110_110_Leiden	110_110_Leiden	0.02509759	0.2301087	0.007748712	-0.02861208	-0.006428329	-0.01506494	0.02188422	0.03509206	-0.008066076	-0.006539511
111_111_Leiden	111_111_Leiden	0.0214723	0.2308898	0.008290004	-0.02957552	-0.01449957	-0.008230243	0.01865911	0.02830636	-0.00399021	-0.007467151
111_997	111_997	0.02528846	0.2366138	0.006434108	-0.02564663	-0.01118263	-0.01285828	0.02135545	0.03769319	-0.008146189	-0.005494459
112_112_Leiden	112_112_Leiden	0.02839505	0.2275616	0.01507175	-0.0263885	-0.003449608	-0.01459304	0.02086552	0.03629913	-0.00712974	-0.009980924
112_ARC724	112_ARC724	0.03073499	0.2315992	0.007471461	-0.02014898	-0.009041722	-0.0161456	0.02333678	0.03431455	-0.006099543	-0.01327317
113_113_Leiden	113_113_Leiden	0.0254181	0.2384173	0.003622059	-0.02790902	-0.01317498	-0.01306028	0.02041323	0.03364181	-0.01015515	-0.007184333
113_949	113_949	0.0292049	0.2255309	0.008732059	-0.02720488	-0.009449062	-0.01444494	0.01960003	0.0307932	-0.01085106	-0.008137194
114_114_Leiden	114_114_Leiden	0.03229601	0.2309652	0.002018873	-0.03124405	-0.006670566	-0.01108929	0.01862564	0.03471319	-0.007218587	-0.01198002
114_565	114_565	0.02530116	0.2294769	0.005328684	-0.02809218	-0.01040821	-0.01105941	0.02302147	0.03302689	-0.005020628	-0.006531766
115_115_Leiden	115_115_Leiden	0.02850752	0.2287096	0.008390073	-0.02436323	-0.01120618	-0.01067145	0.02251175	0.03577215	-0.01078674	-0.007125049
115_757	115_757	0.02653914	0.2377442	0.00495769	-0.02725446	-0.01234555	-0.01095486	0.01963566	0.02810457	-0.005095537	-0.004705946
116_116_Leiden	116_116_Leiden	0.02613335	0.2308168	0.00802066	-0.02884333	-0.01128486	-0.01000192	0.01915919	0.0326483	-0.005055898	-0.01004693
116_853	116_853	0.02557548	0.2339231	0.004650665	-0.02633597	-0.01713819	-0.008118449	0.02212339	0.03242879	-0.007511881	-0.009662795
117_117_Leiden	117_117_Leiden	0.02743296	0.2304394	0.009827176	-0.02651968	-0.01149662	-0.01200143	0.01915264	0.03433155	-0.001051031	-0.01018618
117_469	117_469	0.02710705	0.2317969	0.006127552	-0.02847102	-0.003986208	-0.01369031	0.02286589	0.03344216	-0.008302419	-0.007483793
118_118_Leiden	118_118_Leiden	0.02509876	0.230504	0.003761085	-0.02835106	-0.01158241	-0.008003828	0.02058179	0.03272611	-0.01061444	-0.008626122
118_661	118_661	0.02446893	0.2301424	0.009527099	-0.02848924	-0.009606611	-0.01491044	0.01958987	0.03482911	-0.01066044	-0.01604997
119_119_Leiden	119_119_Leiden	0.02565077	0.2340667	0.003578631	-0.03247681	-0.01431745	-0.0164324	0.02010083	0.03500985	-0.004344432	-0.01193243
119_373	119_373	0.02234152	0.2279042	0.00566344	-0.02724548	-0.01518226	-0.01541874	0.02209934	0.03503491	-0.01334072	-0.009528849
120_85	120_85	0.02523333	0.2335791	0.009596081	-0.02791444	-0.01078387	-0.01218881	0.02227207	0.03330092	-0.005429303	-0.00561064
120_120_Leiden	120_120_Leiden	0.0256561	0.2287666	0.007850065	-0.03017162	-0.007713259	-0.008162744	0.02319659	0.03517803	-0.009208716	-0.008857111
121_121_Leiden	121_121_Leiden	0.02652414	0.2300897	0.005812859	-0.02572193	-0.0141521	-0.01047684	0.01803485	0.03438892	-0.004523924	-0.008479629
121_181	121_181	0.02234524	0.2296383	0.004053579	-0.02129224	-0.01150891	-0.01436179	0.02080702	0.03079181	-0.01192751	-0.008588965
122_122_Leiden	122_122_Leiden	0.02811162	0.2306846	0.006153859	-0.0240129	-0.01023038	-0.01537342	0.02104738	0.02974353	-0.008879788	-0.0100821
122_277	122_277	0.02831321	0.2326851	0.00641279	-0.02757983	-0.01498923	-0.01315984	0.0194211	0.03224441	-0.004032685	-0.01204228
123_123_Leiden	123_123_Leiden	0.02635055	0.2304299	0.004271048	-0.02751801	-0.008172968	-0.01105352	0.02047381	0.03171729	-0.004225882	-0.0008258452
123_215290240	123_215290240	0.02988685	0.2337324	0.009649352	-0.02691783	-0.009021053	-0.01431974	0.02109987	0.03562991	-0.01169143	-0.01220475
124_124_Leiden	124_124_Leiden	0.02678746	0.2294825	0.005325118	-0.02460813	-0.01327047	-0.01483693	0.02140084	0.03538198	-0.01074036	-0.007695389
124_215294550	124_215294550	0.0253664	0.2268978	0.006376341	-0.02190279	-0.005918295	-0.01638907	0.02125312	0.03130882	-0.005590192	-0.01503615
125_125_Leiden	125_125_Leiden	0.02660216	0.2261713	0.004393532	-0.02809078	-0.0107256	-0.01419662	0.01969268	0.03625408	-0.01330178	-0.01243205
125_215292550	125_215292550	0.02653083	0.2315949	0.006338423	-0.02568824	-0.01107439	-0.01482393	0.02326556	0.03508839	-0.00775072	-0.00787568
126_126_Leiden	126_126_Leiden	0.02808253	0.2295555	0.009872317	-0.0262997	-0.009919037	-0.007659073	0.01770111	0.03222443	-0.01216926	-0.0110302
126_215293470	126_215293470	0.02451841	0.2341833	0.008613729	-0.02819181	-0.01252333	-0.01229284	0.0206789	0.03513033	-0.008606328	-0.01487695
127_127_Leiden	127_127_Leiden	0.02756283	0.230907	0.009082974	-0.0282201	-0.01093176	-0.01229409	0.02023545	0.03703656	-0.008932944	-0.01189339
127_215291960	127_215291960	0.029575	0.2344132	0.005293769	-0.02623197	-0.01290774	-0.01052366	0.02316956	0.03274112	-0.004620652	-0.01218459
128_128_Leiden	128_128_Leiden	0.02756939	0.2339339	0.005240688	-0.02350833	-0.01162411	-0.01372809	0.01939455	0.03447327	-0.00792433	-0.009405722
129_129_Leiden	129_129_Leiden	0.02781448	0.2293174	0.005732565	-0.02568106	-0.004131973	-0.01440652	0.01535046	0.03469188	-0.009326626	-0.01027344
129_215287790	129_215287790	0.02587026	0.2324636	0.01065148	-0.02655531	-0.01082185	-0.007230091	0.02635989	0.0347418	-0.01027822	-0.0100542
130_130_Leiden	130_130_Leiden	0.02649935	0.2243519	0.008281477	-0.02924391	-0.009155642	-0.01293067	0.01689348	0.03579241	-0.006058191	-0.009957195
130_1031466634	130_1031466634	0.02607905	0.2272545	0.006198847	-0.02806877	-0.005079987	-0.01442802	0.01733165	0.03113529	-0.007593392	-0.002431168
131_131_Leiden	131_131_Leiden	0.02150831	0.2332171	0.004703727	-0.02684854	-0.01274737	-0.01068231	0.02161392	0.03474891	-0.007871512	-0.01423639
131_215292610	131_215292610	0.02725311	0.2315019	0.00868861	-0.02916353	-0.0112384	-0.01306277	0.02329799	0.0344581	-0.008015203	-0.007488355
132_132_Leiden	132_132_Leiden	0.02404728	0.2283973	0.008697892	-0.02452144	-0.01129736	-0.009082678	0.01683556	0.0317946	-0.003091023	-0.01309736
132_1130807156	132_1130807156	0.02083204	0.2287148	0.006067461	-0.03034118	-0.00783862	-0.0137982	0.02498873	0.03184537	-0.002117041	-0.009544393
133_133_Leiden	133_133_Leiden	0.02541956	0.2290193	0.006979855	-0.02995869	-0.006044047	-0.01349719	0.0209587	0.03195389	-0.005565694	-0.009175081
133_1150211421	133_1150211421	0.02456154	0.2288765	0.004018943	-0.02420066	-0.01292936	-0.01246177	0.01945694	0.0356627	-0.007530409	-0.008659086
134_134_Leiden	134_134_Leiden	0.02654545	0.2361705	0.006991029	-0.02933884	-0.01479928	-0.01820763	0.02047498	0.03464897	-0.001619076	-0.005465055
134_1102113410	134_1102113410	0.02704054	0.2293215	0.007760449	-0.02398788	-0.01086536	-0.01305957	0.02325378	0.03916915	-0.0102918	-0.01184529
135_135_Leiden	135_135_Leiden	0.02516587	0.2268906	0.006635293	-0.0277923	-0.008862106	-0.01430507	0.01875814	0.03110811	-0.007222807	-0.008607889
135_1049752866	135_1049752866	0.02476391	0.2360684	0.006461839	-0.0320863	-0.01072264	-0.0127282	0.02136845	0.03597091	-0.01202192	-0.007984502
136_136_Leiden	136_136_Leiden	0.02532685	0.2338829	0.01080447	-0.02396836	-0.01324566	-0.01155764	0.017209	0.03182447	-0.007775322	-0.0160705
136_ARC807	136_ARC807	0.02585451	0.2297926	0.01056121	-0.02972786	-0.0104265	-0.01064421	0.01960506	0.03758343	-0.01459498	-0.009754131
137_137_Leiden	137_137_Leiden	0.02233789	0.2289912	0.0005675985	-0.02326612	-0.01370816	-0.01126045	0.01886545	0.03023125	-0.004850615	-0.004651402
137_EA4090	137_EA4090	0.03031897	0.2322166	0.008580116	-0.02986542	-0.01356844	-0.01232112	0.02519591	0.03248382	-0.005589382	-0.01567678
138_138_Leiden	138_138_Leiden	0.02875833	0.2301498	0.004755627	-0.02398662	-0.01151259	-0.01382044	0.02175992	0.02976597	-0.009901807	-0.007657522
138_ARC558	138_ARC558	0.0260866	0.2287569	0.01081244	-0.02876496	-0.009203676	-0.01799066	0.01992012	0.03877387	-0.01095838	-0.006144903
139_139_Leiden	139_139_Leiden	0.02434298	0.2254002	0.01069693	-0.0249081	-0.01611978	-0.01253088	0.01852455	0.0271835	-0.01250544	-0.01483033
139_589	139_589	0.02723025	0.2347685	0.003268171	-0.02966859	-0.01219731	-0.01654075	0.01869648	0.03430881	-0.005428821	-0.008617164
140_140_Leiden	140_140_Leiden	0.03007621	0.2302059	-0.002559143	-0.02945396	-0.01041365	-0.00713204	0.02188681	0.03152624	-0.009276809	-0.005346273
140_781	140_781	0.02984537	0.235082	0.008378412	-0.02374171	-0.01391248	-0.0102954	0.01928012	0.02982545	-0.008531917	-0.005809112
141_141_Leiden	141_141_Leiden	0.03121362	0.2305048	0.006492229	-0.02831178	-0.01586188	-0.01193402	0.01552526	0.03199785	-0.00807678	-0.009840362
141_877	141_877	0.0265175	0.2354477	0.008297692	-0.02934473	-0.006470814	-0.01573842	0.01863083	0.02794341	-0.003806507	-0.0129319
142_142_Leiden	142_142_Leiden	0.02274271	0.2250257	0.004282396	-0.0224429	-0.01008825	-0.009314304	0.0182208	0.03439155	-0.006953729	-0.01504654
142_685	142_685	0.03061705	0.2355045	0.005251773	-0.03101418	-0.005757785	-0.01436546	0.02248182	0.03840172	-0.01204033	-0.007873037
143_143_Leiden	143_143_Leiden	0.02868832	0.2261222	0.004540111	-0.02524553	-0.003352555	-0.01311899	0.01877831	0.03188197	-0.007623797	-0.006616828
143_397	143_397	0.02132344	0.2306957	0.006586457	-0.0249345	-0.009490378	-0.008770085	0.01912114	0.03032159	-0.007583515	-0.009270382
144_144_Leiden	144_144_Leiden	0.0244722	0.2306604	0.006218802	-0.02724826	-0.009169313	-0.0109456	0.01920699	0.034041	-0.009212884	-0.01406948
144_493	144_493	0.02896088	0.2358941	0.01222723	-0.02972807	-0.009778343	-0.01227463	0.02717192	0.0329806	-0.0150999	-0.009762391
145_145_Leiden	145_145_Leiden	0.02647626	0.2296634	0.002984649	-0.03009012	-0.008535416	-0.01365702	0.01964797	0.03131482	-0.003039816	-0.00504666
145_301	145_301	0.02489691	0.2325056	0.002203201	-0.02829409	-0.01110979	-0.01276378	0.01732851	0.03235867	-0.009051971	-0.008889428
146_13	146_13	0.02650649	0.2350213	0.002760765	-0.03071566	-0.008200825	-0.008293126	0.02197935	0.03169592	-0.00808922	-0.01447711
146_146_Leiden	146_146_Leiden	0.0280992	0.2291515	0.009767808	-0.02818885	-0.00921955	-0.01359868	0.01487275	0.03033841	-0.006002142	-0.009722958
147_109	147_109	0.0232567	0.23134	0.009090878	-0.02865993	-0.01139997	-0.01163286	0.02369145	0.03173322	-0.00829839	-0.007020333
147_147_Leiden	147_147_Leiden	0.02408897	0.2296276	0.009744285	-0.02647636	-0.01052447	-0.01431496	0.02030812	0.03253619	-0.00966102	-0.01161818
148_148_Leiden	148_148_Leiden	0.02406486	0.2321467	0.005995168	-0.02795526	-0.01013815	-0.0119038	0.02399547	0.03265731	-0.004542932	-0.004209518
148_205	148_205	0.03228221	0.2293866	0.01077313	-0.02842942	-0.01266286	-0.01353897	0.01956892	0.0353656	-0.001253411	-0.008212618
149_149_Leiden	149_149_Leiden	0.02292348	0.2342408	0.007834325	-0.0273262	-0.004565163	-0.01032661	0.0177982	0.0333078	-0.007622478	-0.008924835
149_215294020	149_215294020	0.02876291	0.2351648	0.007642543	-0.03232637	-0.01634428	-0.01710875	0.02243589	0.03628774	-0.009918683	-0.01035611
150_150_Leiden	150_150_Leiden	0.02499874	0.2309114	0.006512573	-0.02665664	-0.009298787	-0.01468856	0.02064924	0.03140326	-0.01141291	-0.006892992
150_215289670	150_215289670	0.02833201	0.2328974	0.006153936	-0.031126	-0.007452984	-0.01094789	0.02337174	0.02733591	-0.005775809	-0.01531287
151_151_Leiden	151_151_Leiden	0.0210167	0.2318079	0.004084465	-0.02824489	-0.01080866	-0.01133304	0.02364653	0.03163106	-0.01311516	-0.01085936
151_215298180	151_215298180	0.02750284	0.2356494	0.01064837	-0.02612596	-0.006301798	-0.01097549	0.02317117	0.03009699	-0.005735801	-0.004777954
152_152_Leiden	152_152_Leiden	0.02209915	0.2268031	0.002185788	-0.02808987	-0.00903717	-0.0124981	0.02136239	0.03555291	-0.004373342	-0.01386981
152_215288420	152_215288420	0.02538757	0.2290894	0.009452904	-0.03025738	-0.01631896	-0.0123396	0.01794328	0.03554675	-0.01354405	-0.008303211
153_153_Leiden	153_153_Leiden	0.02402359	0.2302054	0.007952062	-0.02784207	-0.01335069	-0.01215054	0.01999514	0.03468378	-0.007685562	-0.01472435
153_215285050	153_215285050	0.02328142	0.2320103	0.00901646	-0.02637135	-0.0136612	-0.0101416	0.02017561	0.03372935	-0.006241778	-0.01214404
154_154_Leiden	154_154_Leiden	0.02227015	0.2305635	0.007996452	-0.02419413	-0.006678274	-0.007004917	0.01807783	0.0295023	-0.01249153	-0.00508562
154_215297960	154_215297960	0.02480261	0.235508	0.01028543	-0.03192769	-0.01408882	-0.01083794	0.02616849	0.03327861	-0.007429305	-0.009880322
155_155_Leiden	155_155_Leiden	0.02545575	0.2300201	0.003505338	-0.0283819	-0.008243231	-0.01395827	0.01869194	0.03974956	-0.002233645	-0.008210994
155_1102059417	155_1102059417	0.02920546	0.2291122	0.006452689	-0.0280862	-0.00735329	-0.01525301	0.01342647	0.03156415	-0.01055839	-0.01009925
156_156_Leiden	156_156_Leiden	0.02406082	0.2309536	0.009310122	-0.03104071	-0.01188661	-0.01349036	0.01955677	0.03329457	-0.01204461	-0.01082778
156_215293970	156_215293970	0.0284289	0.2348828	0.01022722	-0.02491716	-0.009059288	-0.009761862	0.02262499	0.0330582	-0.007175744	-0.01268564
157_1153942946	157_1153942946	0.02479898	0.2316201	0.01042659	-0.02881353	-0.01168771	-0.01033554	0.01992878	0.0331952	-0.007891023	-0.007025375
158_158_Leiden	158_158_Leiden	0.02701462	0.2256638	0.004260813	-0.02477368	-0.007878474	-0.01122066	0.01985777	0.03294127	-0.003633145	-0.006713516
158_1071511549	158_1071511549	0.02067922	0.2292112	0.01118055	-0.03224306	-0.007245924	-0.01134087	0.02008426	0.03489722	-0.009851113	-0.005503953
159_1141390122	159_1141390122	0.02265522	0.2288497	0.006524847	-0.02879211	-0.01000212	-0.01013066	0.02073124	0.03161077	-0.007088463	-0.005203532
160_160_Leiden	160_160_Leiden	0.02583841	0.2291096	0.004138826	-0.0278536	-0.01488922	-0.01574013	0.02141021	0.03645128	-0.008624801	-0.00358636
160_HCSC10	160_HCSC10	0.02580461	0.2323683	0.009427612	-0.02823073	-0.009979624	-0.0092528	0.01933423	0.03345699	-0.004516728	-0.01047357
161_161_Leiden	161_161_Leiden	0.02722429	0.2299439	0.004780453	-0.02586019	-0.009431001	-0.01183623	0.01743546	0.03207948	-0.002675985	-0.01000495
161_EA4178	161_EA4178	0.02919408	0.2281079	0.0116475	-0.02605539	-0.008239542	-0.01344813	0.01965655	0.03082379	-0.01007622	-0.01179971
162_162_Leiden	162_162_Leiden	0.02884232	0.2273973	0.0101072	-0.0260505	-0.01323476	-0.01213485	0.01660852	0.03234932	-0.003420189	-0.00147087
162_ARC608	162_ARC608	0.02650788	0.2311663	0.008554465	-0.02691703	-0.008804235	-0.008442221	0.02073387	0.03389971	-0.009287316	-0.005481653
163_163_Leiden	163_163_Leiden	0.02672238	0.2309322	0.005235463	-0.03234104	-0.01361759	-0.01002645	0.02211752	0.03745895	-0.007698346	-0.003711431
163_709	163_709	0.02894896	0.2301954	0.005236658	-0.02752372	-0.007059537	-0.01211129	0.01966592	0.03451832	-0.005032776	-0.01265628
164_164_Leiden	164_164_Leiden	0.02585863	0.2277939	0.008627321	-0.02750401	-0.01234337	-0.00977428	0.02093321	0.03278029	-0.01193726	-0.009158511
164_421	164_421	0.02740178	0.234046	0.01361463	-0.02775063	-0.01177251	-0.01090776	0.01956121	0.03530311	-0.00936318	-0.01522469
165_165_Leiden	165_165_Leiden	0.02593716	0.228952	0.01071847	-0.02695092	-0.009579472	-0.01174641	0.0191857	0.02975768	-0.008185002	-0.01418905
165_613	165_613	0.02321879	0.2299378	0.008961907	-0.02678517	-0.004585412	-0.01180831	0.02193257	0.03355676	-0.006770707	-0.01261116
166_166_Leiden	166_166_Leiden	0.02499632	0.2262179	0.007190108	-0.02417085	-0.009063444	-0.01120321	0.01877019	0.03365799	-0.008766616	-0.01665205
166_805	166_805	0.02603836	0.2312698	0.006589865	-0.02756069	-0.01151664	-0.01359031	0.02001386	0.03822819	-0.005408006	-0.006923362
167_167_Leiden	167_167_Leiden	0.0265397	0.2295	0.005409251	-0.0236011	-0.01317915	-0.01672577	0.02550611	0.03257957	-0.005233217	-0.00528409
167_517	167_517	0.02614388	0.2358336	0.002894877	-0.03053855	-0.009881502	-0.01042739	0.0219356	0.03658943	-0.007549684	-0.01246106
168_168_Leiden	168_168_Leiden	0.02589076	0.2300228	0.009173714	-0.02711732	-0.01618041	-0.01141824	0.02548263	0.02766928	-0.00578372	-0.01110621
168_901	168_901	0.02893248	0.229098	0.00117004	-0.02994548	-0.008559692	-0.009445161	0.01637858	0.03488212	-0.00806495	-0.01053232
